preseason_rank,player_name,season,past_season,player_age,team,team_qb,team_qb_season,team_qb_age,teammate,teammate_season,teammate_age,player_display_name,fantasy_points_ppr_pg,Previous_player_display_name,Previous_season,Previous_carries_pg,Previous_rushing_yards_pg,Previous_rushing_tds_pg,Previous_rushing_fumbles_pg,Previous_rushing_fumbles_lost_pg,Previous_rushing_first_downs_pg,Previous_rushing_2pt_conversions_pg,Previous_rushing_10_pg,Previous_rushing_12_pg,Previous_rushing_20_pg,Previous_rushing_40_pg,Previous_rushing_epa_pg,Previous_receptions_pg,Previous_targets_pg,Previous_receiving_yards_pg,Previous_receiving_tds_pg,Previous_receiving_fumbles_pg,Previous_receiving_fumbles_lost_pg,Previous_receiving_air_yards_pg,Previous_receiving_yards_after_catch_pg,Previous_receiving_first_downs_pg,Previous_receiving_2pt_conversions_pg,Previous_receiving_10_pg,Previous_receiving_16_pg,Previous_receiving_20_pg,Previous_receiving_40_pg,Previous_air_yards_share_pg,Previous_wopr_pg,Previous_special_teams_tds_pg,Previous_punt_returns_pg,Previous_punt_return_yards_pg,Previous_kickoff_returns_pg,Previous_kickoff_return_yards_pg,Previous_fantasy_points_ppr_pg,Previous_games_played,QB_player_display_name,QB_season,QB_completions_pg,QB_attempts_pg,QB_passing_yards_pg,QB_passing_tds_pg,QB_passing_interceptions_pg,QB_sacks_suffered_pg,QB_sack_yards_lost_pg,QB_sack_fumbles_pg,QB_sack_fumbles_lost_pg,QB_passing_air_yards_pg,QB_passing_yards_after_catch_pg,QB_passing_first_downs_pg,QB_passing_2pt_conversions_pg,QB_passing_10_pg,QB_passing_16_pg,QB_passing_20_pg,QB_passing_40_pg,QB_passing_epa_pg,QB_passing_cpoe_pg,QB_fantasy_points_ppr_pg,QB_games_played,Teammate_player_display_name,Teammate_season,Teammate_carries_pg,Teammate_rushing_yards_pg,Teammate_rushing_tds_pg,Teammate_rushing_fumbles_pg,Teammate_rushing_fumbles_lost_pg,Teammate_rushing_first_downs_pg,Teammate_rushing_2pt_conversions_pg,Teammate_rushing_10_pg,Teammate_rushing_12_pg,Teammate_rushing_20_pg,Teammate_rushing_40_pg,Teammate_rushing_epa_pg,Teammate_receptions_pg,Teammate_targets_pg,Teammate_receiving_yards_pg,Teammate_receiving_tds_pg,Teammate_receiving_fumbles_pg,Teammate_receiving_fumbles_lost_pg,Teammate_receiving_air_yards_pg,Teammate_receiving_yards_after_catch_pg,Teammate_receiving_first_downs_pg,Teammate_receiving_2pt_conversions_pg,Teammate_receiving_10_pg,Teammate_receiving_16_pg,Teammate_receiving_20_pg,Teammate_receiving_40_pg,Teammate_air_yards_share_pg,Teammate_wopr_pg,Teammate_special_teams_tds_pg,Teammate_punt_returns_pg,Teammate_punt_return_yards_pg,Teammate_kickoff_returns_pg,Teammate_kickoff_return_yards_pg,Teammate_fantasy_points_ppr_pg,Teammate_games_played
20,AJ Dillon,2022,2021,24,GB,Aaron Rodgers,2021,38,Aaron Jones,2021,28,AJ Dillon,9.858823529411765,AJ Dillon,2021.0,11.0,47.23529411764706,0.29411764705882354,0.058823529411764705,0.058823529411764705,2.9411764705882355,0.0,0.5294117647058824,0.29411764705882354,0.11764705882352941,0.0,0.36246984716340463,2.0,2.176470588235294,18.41176470588235,0.11764705882352941,0.058823529411764705,0.0,0.8235294117647058,18.235294117647058,0.8823529411764706,0.0,0.7058823529411765,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0035452746859066875,0.09721647452607889,0.0,0.0,0.0,0.0,0.0,10.91764705882353,17.0,Aaron Rodgers,2021.0,22.875,33.1875,257.1875,2.3125,0.25,1.875,-11.75,0.0625,0.0,255.25,136.0625,13.3125,0.0,10.1875,5.0625,3.4375,0.625,8.051191372362542,6.11747686281066,20.83125,16.0,Aaron Jones,2021.0,11.4,53.266666666666666,0.26666666666666666,0.06666666666666667,0.06666666666666667,2.466666666666667,0.0,1.0666666666666667,0.7333333333333333,0.3333333333333333,0.06666666666666667,0.1003652740283317,3.466666666666667,4.333333333333333,26.066666666666666,0.4,0.06666666666666667,0.0,3.7333333333333334,27.466666666666665,1.4666666666666666,0.0,1.1333333333333333,0.4,0.26666666666666666,0.0,0.0160550217071777,0.20949071392397833,0.0,0.0,0.0,0.13333333333333333,1.2666666666666666,15.266666666666667,15.0
21,Damien Harris,2022,2021,25,NE,Mac Jones,2021,24,Rhamondre Stevenson,2021,24,Damien Harris,8.263636363636364,Damien Harris,2021.0,13.466666666666667,61.93333333333333,1.0,0.13333333333333333,0.13333333333333333,3.6666666666666665,0.0,1.4666666666666666,1.1333333333333333,0.5333333333333333,0.06666666666666667,0.21269008303655365,1.2,1.4,8.8,0.0,0.0,0.0,-0.4666666666666667,8.933333333333334,0.26666666666666666,0.0,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.0,-0.0013135884922925677,0.06404936030773645,0.0,0.0,0.0,0.0,0.0,14.006666666666666,15.0,Mac Jones,2021.0,20.705882352941178,30.647058823529413,223.58823529411765,1.2941176470588236,0.7647058823529411,1.6470588235294117,-14.176470588235293,0.23529411764705882,0.11764705882352941,244.58823529411765,103.52941176470588,10.411764705882353,0.11764705882352941,8.941176470588236,4.529411764705882,3.0588235294117645,0.35294117647058826,3.1103609749888066,2.662818050780802,13.231764705882354,17.0,Rhamondre Stevenson,2021.0,11.083333333333334,50.5,0.4166666666666667,0.08333333333333333,0.0,2.75,0.0,1.6666666666666667,1.0833333333333333,0.08333333333333333,0.0,0.18604692349391563,1.1666666666666667,1.5,10.25,0.0,0.08333333333333333,0.08333333333333333,-0.4166666666666667,12.083333333333334,0.25,0.0,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,-0.0029046494469469066,0.08524337672578476,0.0,0.0,0.0,0.0,0.0,9.575000000000001,12.0
22,Miles Sanders,2022,2021,25,PHI,Jalen Hurts,2021,24,Kenny Gainwell,2021,23,Miles Sanders,12.747058823529413,Miles Sanders,2021.0,11.416666666666666,62.833333333333336,0.0,0.08333333333333333,0.08333333333333333,2.75,0.08333333333333333,1.6666666666666667,1.1666666666666667,0.5833333333333334,0.0,0.12052708280457243,2.1666666666666665,2.8333333333333335,13.166666666666666,0.0,0.0,0.0,-1.5,18.916666666666668,0.5,0.0,0.5,0.3333333333333333,0.08333333333333333,0.0,-0.005456364297866688,0.14085585174673346,0.0,0.0,0.0,0.0,0.0,9.766666666666667,12.0,Jalen Hurts,2021.0,17.666666666666668,28.8,209.6,1.0666666666666667,0.6,1.7333333333333334,-10.0,0.3333333333333333,0.06666666666666667,258.8,97.53333333333333,9.533333333333333,0.2,8.666666666666666,5.133333333333334,2.933333333333333,0.3333333333333333,1.263157315543391,0.18417049274867667,20.81066666666667,15.0,Kenny Gainwell,2021.0,4.25,18.1875,0.3125,0.0625,0.0625,1.1875,0.0625,0.4375,0.375,0.0,0.0,0.22921410603065406,2.0625,3.125,15.8125,0.0625,0.0,0.0,5.8125,14.125,0.875,0.0,0.6875,0.125,0.0,0.0,0.018685480389998715,0.16553430198737065,0.0,0.0,0.0,0.5,8.5625,7.7125,16.0
23,Rashaad Penny,2022,2021,26,SEA,Geno Smith,2021,32,DeeJay Dallas,2021,24,Rashaad Penny,10.440000000000001,Rashaad Penny,2021.0,11.9,74.9,0.6,0.0,0.0,2.8,0.0,1.9,1.5,1.1,0.2,1.1201961654747095,0.6,0.8,4.8,0.0,0.0,0.0,-1.6,6.2,0.3,0.0,0.2,0.1,0.1,0.0,-0.005530213731551171,0.037881317140380934,0.0,0.0,0.0,0.0,0.0,12.17,10.0,Geno Smith,2021.0,16.25,23.75,175.5,1.25,0.25,3.25,-29.25,0.25,0.25,166.0,90.0,7.75,0.0,6.25,3.25,2.75,0.5,-0.3091850703916146,6.451777850559031,13.57,4.0,DeeJay Dallas,2021.0,1.9411764705882353,8.117647058823529,0.11764705882352941,0.0,0.0,0.5882352941176471,0.0,0.17647058823529413,0.11764705882352941,0.0,0.0,0.17199258174122284,1.2352941176470589,1.3529411764705883,7.823529411764706,0.0,0.058823529411764705,0.0,2.2941176470588234,6.470588235294118,0.23529411764705882,0.0,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.0,0.008859356950059398,0.07711669549318531,0.0,0.0,0.0,1.9411764705882353,44.94117647058823,3.5352941176470587,17.0
24,Kareem Hunt,2022,2021,27,CLE,Jacoby Brissett,2021,29,Nick Chubb,2021,26,Kareem Hunt,7.458823529411765,Kareem Hunt,2021.0,9.75,48.25,0.625,0.0,0.0,2.75,0.125,1.5,1.125,0.25,0.0,0.8236586451266776,2.75,3.375,21.75,0.0,0.0,0.0,0.5,21.75,1.25,0.0,0.75,0.5,0.125,0.0,0.005032842908401492,0.1772868086890375,0.0,0.0,0.0,0.0,0.0,13.75,8.0,Jacoby Brissett,2021.0,14.1,22.5,128.3,0.5,0.4,1.9,-13.2,0.4,0.3,170.3,50.8,6.9,0.1,4.9,2.3,1.5,0.2,-2.8572526639514484,5.320673146621563,7.232000000000001,10.0,Nick Chubb,2021.0,16.285714285714285,89.92857142857143,0.5714285714285714,0.14285714285714285,0.07142857142857142,4.357142857142857,0.0,2.9285714285714284,2.2857142857142856,0.8571428571428571,0.14285714285714285,0.7592988535407298,1.4285714285714286,1.7857142857142858,12.428571428571429,0.07142857142857142,0.0,0.0,1.0,13.071428571428571,0.6428571428571429,0.0,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.07142857142857142,3.5194643150408726e-05,0.09207121157881261,0.0,0.0,0.0,0.0,0.0,15.37857142857143,14.0
25,Chase Edmonds,2022,2021,26,MIA,Tua Tagovailoa,2021,24,Raheem Mostert,2021,30,Chase Edmonds,5.707692307692308,Chase Edmonds,2021.0,9.666666666666666,49.333333333333336,0.16666666666666666,0.0,0.0,2.6666666666666665,0.0,1.5,0.9166666666666666,0.25,0.16666666666666666,0.9695565084932648,3.5833333333333335,4.416666666666667,25.916666666666668,0.0,0.08333333333333333,0.08333333333333333,1.9166666666666667,27.0,0.9166666666666666,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.0,0.007634673053356785,0.20727187882063777,0.0,0.0,0.0,0.0,0.0,11.941666666666668,12.0,Tua Tagovailoa,2021.0,20.23076923076923,29.846153846153847,204.07692307692307,1.2307692307692308,0.7692307692307693,1.5384615384615385,-11.692307692307692,0.46153846153846156,0.07692307692307693,210.3846153846154,94.6923076923077,10.538461538461538,0.07692307692307693,7.538461538461538,3.769230769230769,2.3076923076923075,0.46153846153846156,1.6124590866866617,-0.830106832979035,13.916923076923078,13.0,Raheem Mostert,2021.0,2.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5217217085883021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
26,Tony Pollard,2022,2021,25,DAL,Dak Prescott,2021,29,Ezekiel Elliott,2021,27,Tony Pollard,15.55,Tony Pollard,2021.0,8.666666666666666,47.93333333333333,0.13333333333333333,0.0,0.0,2.3333333333333335,0.0,1.1333333333333333,1.0,0.26666666666666666,0.06666666666666667,0.8587477315402615,2.6,3.066666666666667,22.466666666666665,0.0,0.13333333333333333,0.0,0.5333333333333333,22.733333333333334,1.0,0.0,0.7333333333333333,0.2,0.13333333333333333,0.0,0.000993475611646033,0.12208150668453356,0.06666666666666667,0.0,0.0,1.1333333333333333,32.6,10.84,15.0,Dak Prescott,2021.0,25.625,37.25,278.0625,2.3125,0.625,1.875,-9.0,0.3125,0.1875,289.3125,126.75,14.1875,0.125,11.5,5.375,3.4375,0.4375,6.770841260922907,2.8096626953765442,20.035,16.0,Ezekiel Elliott,2021.0,13.941176470588236,58.94117647058823,0.5882352941176471,0.058823529411764705,0.058823529411764705,3.235294117647059,0.17647058823529413,1.411764705882353,0.7647058823529411,0.17647058823529413,0.058823529411764705,-0.947610145933492,2.764705882352941,3.823529411764706,16.88235294117647,0.11764705882352941,0.0,0.0,1.2941176470588236,17.823529411764707,0.9411764705882353,0.0,0.6470588235294118,0.17647058823529413,0.058823529411764705,0.0,0.005803305473229411,0.15409781002740222,0.0,0.0,0.0,0.0,0.0,14.827058823529413,17.0
27,Cordarrelle Patterson,2022,2021,31,ATL,Marcus Mariota,2021,28,Damien Williams,2021,29,Cordarrelle Patterson,11.900000000000002,Cordarrelle Patterson,2021.0,9.5625,38.625,0.375,0.0625,0.0,1.8125,0.0,1.25,0.6875,0.125,0.0,-0.9678539724754955,3.25,4.3125,34.25,0.3125,0.0,0.0,13.375,24.0625,1.625,0.0,1.375,0.625,0.5,0.125,0.045230371097784584,0.22342783073108874,0.0,0.0,0.0,1.125,27.125,14.662500000000001,16.0,Marcus Mariota,2021.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,4.428571428571429,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,-0.3602142127347179,-10.441631078720093,2.122857142857143,7.0,Damien Williams,2021.0,3.3333333333333335,13.666666666666666,0.16666666666666666,0.0,0.0,0.9166666666666666,0.0,0.3333333333333333,0.25,0.08333333333333333,0.0,-0.16517501465416407,1.3333333333333333,1.9166666666666667,8.583333333333334,0.08333333333333333,0.0,0.0,3.4166666666666665,9.083333333333334,0.25,0.0,0.25,0.16666666666666666,0.08333333333333333,0.0,0.01379919214701788,0.10750086519893183,0.0,0.0,0.0,0.0,0.0,5.058333333333334,12.0
28,Nyheim Hines,2022,2021,25,IND,Matt Ryan,2021,37,Jonathan Taylor,2021,23,Nyheim Hines,5.0875,Nyheim Hines,2021.0,3.2941176470588234,16.235294117647058,0.11764705882352941,0.0,0.0,0.8823529411764706,0.0,0.35294117647058826,0.17647058823529413,0.11764705882352941,0.0,0.2662950979052825,2.3529411764705883,3.3529411764705883,18.235294117647058,0.058823529411764705,0.058823529411764705,0.0,6.647058823529412,16.235294117647058,0.8235294117647058,0.0,0.5882352941176471,0.17647058823529413,0.11764705882352941,0.0,0.032854493865833896,0.19595741370278413,0.0,1.3529411764705883,10.0,0.23529411764705882,4.117647058823529,6.858823529411765,17.0,Matt Ryan,2021.0,22.058823529411764,32.94117647058823,233.41176470588235,1.1764705882352942,0.7058823529411765,2.3529411764705883,-16.11764705882353,0.29411764705882354,0.17647058823529413,235.41176470588235,101.23529411764706,11.470588235294118,0.0,9.176470588235293,4.529411764705882,2.588235294117647,0.4117647058823529,0.372399517600024,1.2546745938666797,13.112941176470587,17.0,Jonathan Taylor,2021.0,19.529411764705884,106.52941176470588,1.0588235294117647,0.17647058823529413,0.11764705882352941,6.294117647058823,0.0,2.9411764705882355,2.0588235294117645,0.8235294117647058,0.29411764705882354,2.027599654326691,2.3529411764705883,3.0,21.176470588235293,0.11764705882352941,0.058823529411764705,0.0,-2.6470588235294117,23.88235294117647,0.7058823529411765,0.0,0.6470588235294118,0.29411764705882354,0.29411764705882354,0.058823529411764705,-0.0118571185970624,0.1372504064474352,0.0,0.0,0.0,0.0,0.0,21.947058823529414,17.0
29,Raheem Mostert,2022,2021,30,MIA,Tua Tagovailoa,2021,24,Chase Edmonds,2021,26,Raheem Mostert,10.51875,Raheem Mostert,2021.0,2.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5217217085883021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Tua Tagovailoa,2021.0,20.23076923076923,29.846153846153847,204.07692307692307,1.2307692307692308,0.7692307692307693,1.5384615384615385,-11.692307692307692,0.46153846153846156,0.07692307692307693,210.3846153846154,94.6923076923077,10.538461538461538,0.07692307692307693,7.538461538461538,3.769230769230769,2.3076923076923075,0.46153846153846156,1.6124590866866617,-0.830106832979035,13.916923076923078,13.0,Chase Edmonds,2021.0,9.666666666666666,49.333333333333336,0.16666666666666666,0.0,0.0,2.6666666666666665,0.0,1.5,0.9166666666666666,0.25,0.16666666666666666,0.9695565084932648,3.5833333333333335,4.416666666666667,25.916666666666668,0.0,0.08333333333333333,0.08333333333333333,1.9166666666666667,27.0,0.9166666666666666,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.0,0.007634673053356785,0.20727187882063777,0.0,0.0,0.0,0.0,0.0,11.941666666666668,12.0
30,Kenny Gainwell,2022,2021,23,PHI,Jalen Hurts,2021,24,Miles Sanders,2021,25,Kenny Gainwell,5.170588235294118,Kenny Gainwell,2021.0,4.25,18.1875,0.3125,0.0625,0.0625,1.1875,0.0625,0.4375,0.375,0.0,0.0,0.22921410603065406,2.0625,3.125,15.8125,0.0625,0.0,0.0,5.8125,14.125,0.875,0.0,0.6875,0.125,0.0,0.0,0.018685480389998715,0.16553430198737065,0.0,0.0,0.0,0.5,8.5625,7.7125,16.0,Jalen Hurts,2021.0,17.666666666666668,28.8,209.6,1.0666666666666667,0.6,1.7333333333333334,-10.0,0.3333333333333333,0.06666666666666667,258.8,97.53333333333333,9.533333333333333,0.2,8.666666666666666,5.133333333333334,2.933333333333333,0.3333333333333333,1.263157315543391,0.18417049274867667,20.81066666666667,15.0,Miles Sanders,2021.0,11.416666666666666,62.833333333333336,0.0,0.08333333333333333,0.08333333333333333,2.75,0.08333333333333333,1.6666666666666667,1.1666666666666667,0.5833333333333334,0.0,0.12052708280457243,2.1666666666666665,2.8333333333333335,13.166666666666666,0.0,0.0,0.0,-1.5,18.916666666666668,0.5,0.0,0.5,0.3333333333333333,0.08333333333333333,0.0,-0.005456364297866688,0.14085585174673346,0.0,0.0,0.0,0.0,0.0,9.766666666666667,12.0
31,J.D. McKissic,2022,2021,29,WAS,Carson Wentz,2021,29,Antonio Gibson,2021,25,J.D. McKissic,6.9750000000000005,J.D. McKissic,2021.0,4.363636363636363,19.272727272727273,0.18181818181818182,0.0,0.0,1.2727272727272727,0.0,0.5454545454545454,0.09090909090909091,0.0,0.0,0.27276612889546564,3.909090909090909,4.818181818181818,36.09090909090909,0.18181818181818182,0.0,0.0,2.8181818181818183,34.54545454545455,1.3636363636363635,0.0,1.3636363636363635,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.0020780563751582855,0.21010805668685106,0.0,0.0,0.0,0.0,0.0,11.627272727272727,11.0,Carson Wentz,2021.0,18.941176470588236,30.352941176470587,209.58823529411765,1.588235294117647,0.4117647058823529,1.8823529411764706,-13.352941176470589,0.23529411764705882,0.23529411764705882,231.58823529411765,97.05882352941177,9.705882352941176,0.11764705882352941,8.058823529411764,3.823529411764706,2.4705882352941178,0.5294117647058824,0.7681605882380738,-2.7587619853786394,15.177647058823531,17.0,Antonio Gibson,2021.0,16.125,64.8125,0.4375,0.3125,0.1875,4.0625,0.0625,1.5,1.0,0.25,0.0,-1.5080788734562234,2.625,3.25,18.375,0.1875,0.0625,0.0625,-0.5625,20.8125,0.75,0.0,0.5,0.1875,0.125,0.0625,0.0018885935094490082,0.1676213725698389,0.0,0.0,0.0,0.0,0.0,14.318750000000001,16.0
32,Darrell Henderson,2022,2021,25,LAR,Matthew Stafford,2021,34,Cam Akers,2021,23,Darrell Henderson,7.35,Darrell Henderson,2021.0,12.416666666666666,57.333333333333336,0.4166666666666667,0.0,0.0,3.25,0.0,1.6666666666666667,0.9166666666666666,0.08333333333333333,0.0,-0.11498538897419368,2.4166666666666665,3.3333333333333335,14.666666666666666,0.25,0.0,0.0,3.0833333333333335,15.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.010496495259393826,0.14365334193392523,0.0,0.0,0.0,0.0,0.0,13.616666666666667,12.0,Matthew Stafford,2021.0,23.764705882352942,35.35294117647059,287.4117647058824,2.411764705882353,1.0,1.7647058823529411,-14.294117647058824,0.17647058823529413,0.11764705882352941,299.6470588235294,124.94117647058823,13.705882352941176,0.11764705882352941,10.235294117647058,6.0,3.823529411764706,1.0588235294117647,6.917377829467853,0.3977537095873482,19.396470588235296,17.0,Cam Akers,2021.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.516583125689067,3.0,3.0,10.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02158273381294964,0.15573291366906475,0.0,0.0,0.0,0.0,0.0,4.3,1.0
33,Michael Carter,2022,2021,23,NYJ,Zach Wilson,2021,22,Ty Johnson,2021,25,Michael Carter,3.8181818181818183,Michael Carter,2021.0,5.068965517241379,22.03448275862069,0.13793103448275862,0.0,0.0,1.0,0.0,0.4482758620689655,0.3448275862068966,0.10344827586206896,0.034482758620689655,-0.4561529926088738,1.2413793103448276,1.896551724137931,11.206896551724139,0.0,0.034482758620689655,0.034482758620689655,1.1379310344827587,11.758620689655173,0.5517241379310345,0.0,0.5172413793103449,0.2413793103448276,0.06896551724137931,0.0,0.00476096213364415,0.08350879898282729,0.0,0.0,0.0,0.0,0.0,5.324137931034483,29.0,Zach Wilson,2021.0,16.384615384615383,29.46153846153846,179.53846153846155,0.6923076923076923,0.8461538461538461,3.3846153846153846,-28.46153846153846,0.3076923076923077,0.07692307692307693,221.92307692307693,84.53846153846153,8.615384615384615,0.07692307692307693,7.615384615384615,3.3846153846153846,2.4615384615384617,0.38461538461538464,-7.351783565928153,-9.820057303152492,11.681538461538462,13.0,Ty Johnson,2021.0,4.066666666666666,15.866666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.0,0.4666666666666667,0.4,0.13333333333333333,0.0,-0.7507617974498059,2.2666666666666666,3.6666666666666665,24.8,0.13333333333333333,0.0,0.0,8.733333333333333,22.266666666666666,1.3333333333333333,0.0,1.1333333333333333,0.4666666666666667,0.2,0.0,0.032199078475758744,0.1684751508051233,0.0,0.0,0.0,0.2,3.8,7.800000000000001,15.0
34,Jamaal Williams,2022,2021,27,DET,Jared Goff,2021,27,D'Andre Swift,2021,23,Jamaal Williams,13.288235294117648,Jamaal Williams,2021.0,11.76923076923077,46.23076923076923,0.23076923076923078,0.07692307692307693,0.0,3.230769230769231,0.0,1.0,0.6153846153846154,0.07692307692307693,0.0,-0.23821766853021037,2.0,2.1538461538461537,12.076923076923077,0.0,0.0,0.0,0.7692307692307693,12.0,0.46153846153846156,0.0,0.3076923076923077,0.0,0.0,0.0,0.002085119154144878,0.09094438560177531,0.0,0.0,0.0,0.0,0.0,9.215384615384615,13.0,Jared Goff,2021.0,23.714285714285715,35.285714285714285,231.78571428571428,1.3571428571428572,0.5714285714285714,2.5,-20.0,0.42857142857142855,0.2857142857142857,224.85714285714286,125.28571428571429,11.571428571428571,0.2857142857142857,8.642857142857142,4.285714285714286,2.7857142857142856,0.21428571428571427,-1.8236488245966673,0.9835992000550343,13.892857142857142,14.0,D'Andre Swift,2021.0,11.615384615384615,47.46153846153846,0.38461538461538464,0.0,0.0,2.1538461538461537,0.0,1.6153846153846154,1.2307692307692308,0.23076923076923078,0.07692307692307693,-2.0667846324749783,4.769230769230769,6.0,34.76923076923077,0.15384615384615385,0.15384615384615385,0.07692307692307693,-0.07692307692307693,38.61538461538461,1.3846153846153846,0.0,1.0,0.38461538461538464,0.23076923076923078,0.15384615384615385,-0.012608199797084631,0.26701749406834313,0.0,0.0,0.0,0.0,0.0,16.06923076923077,13.0
35,Alexander Mattison,2022,2021,24,MIN,Kirk Cousins,2021,34,Dalvin Cook,2021,27,Alexander Mattison,5.2,Alexander Mattison,2021.0,8.375,30.6875,0.1875,0.0625,0.0625,1.75,0.0,0.625,0.4375,0.125,0.0625,-1.7330265904475934,2.0,2.4375,14.25,0.0625,0.0,0.0,0.1875,14.875,0.625,0.0,0.5625,0.3125,0.1875,0.0,0.0003237466935993457,0.107043647311275,0.0,0.0,0.0,0.0625,1.125,7.86875,16.0,Kirk Cousins,2021.0,23.25,35.0625,263.8125,2.0625,0.4375,1.75,-12.3125,0.625,0.125,285.8125,113.3125,12.0,0.0,10.0,6.0625,3.75,0.625,4.299535485925962,0.7851476949997176,18.771250000000002,16.0,Dalvin Cook,2021.0,19.153846153846153,89.15384615384616,0.46153846153846156,0.23076923076923078,0.15384615384615385,4.384615384615385,0.07692307692307693,2.769230769230769,2.3076923076923075,0.6923076923076923,0.07692307692307693,-0.751982515207653,2.6153846153846154,3.769230769230769,17.23076923076923,0.0,0.0,0.0,-6.076923076923077,21.384615384615383,0.6923076923076923,0.0,0.6153846153846154,0.23076923076923078,0.07692307692307693,0.0,-0.023956477824379693,0.15199643006512104,0.0,0.0,0.0,0.0,0.0,15.86923076923077,13.0
1,Christian McCaffrey,2023,2022,27,SF,Brock Purdy,2022,23,Elijah Mitchell,2022,25,Christian McCaffrey,24.45625,Christian McCaffrey,2022.0,14.352941176470589,67.0,0.47058823529411764,0.058823529411764705,0.0,3.4705882352941178,0.0,1.6470588235294117,1.2941176470588236,0.5294117647058824,0.058823529411764705,0.117717556995447,5.0,6.352941176470588,43.588235294117645,0.29411764705882354,0.0,0.0,7.823529411764706,40.88235294117647,2.1176470588235294,0.0,1.588235294117647,0.5882352941176471,0.47058823529411764,0.058823529411764705,-0.002204858163402201,0.32374228815988504,0.0,0.0,0.0,0.0,0.0,20.962352941176473,17.0,Brock Purdy,2022.0,12.666666666666666,18.88888888888889,152.66666666666666,1.4444444444444444,0.4444444444444444,1.2222222222222223,-9.333333333333334,0.0,0.0,124.11111111111111,78.44444444444444,7.333333333333333,0.0,6.0,3.111111111111111,2.2222222222222223,0.3333333333333333,5.221873140798556,-1.584838478251307,11.806666666666665,9.0,Elijah Mitchell,2022.0,9.0,55.8,0.4,0.0,0.0,3.0,0.0,1.6,1.0,0.2,0.0,1.951916031255395,0.6,0.8,1.4,0.0,0.0,0.0,-1.4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.007142857142857143,0.03264478764478764,0.0,0.0,0.0,0.0,0.0,8.72,5.0
2,Austin Ekeler,2023,2022,28,LAC,Justin Herbert,2022,25,Joshua Kelley,2022,25,Austin Ekeler,13.242857142857144,Austin Ekeler,2022.0,12.0,53.8235294117647,0.7647058823529411,0.17647058823529413,0.11764705882352941,2.7058823529411766,0.0,1.2941176470588236,0.7647058823529411,0.23529411764705882,0.11764705882352941,-0.15142358018668672,6.294117647058823,7.470588235294118,42.470588235294116,0.29411764705882354,0.11764705882352941,0.058823529411764705,-5.9411764705882355,50.411764705882355,2.1176470588235294,0.0,1.8823529411764706,0.5294117647058824,0.23529411764705882,0.0,-0.0259229966611499,0.2479719898642212,0.0,0.0,0.0,0.0,0.0,21.923529411764704,17.0,Justin Herbert,2022.0,28.058823529411764,41.11764705882353,278.7647058823529,1.4705882352941178,0.5882352941176471,2.235294117647059,-12.117647058823529,0.23529411764705882,0.17647058823529413,264.94117647058823,146.41176470588235,13.411764705882353,0.058823529411764705,11.588235294117647,5.294117647058823,2.9411764705882355,0.4117647058823529,1.44185309728273,1.8760739369017951,16.54470588235294,17.0,Joshua Kelley,2022.0,5.75,23.916666666666668,0.16666666666666666,0.0,0.0,1.3333333333333333,0.0,0.5,0.4166666666666667,0.08333333333333333,0.0,0.20991769076014558,1.1666666666666667,2.0833333333333335,8.416666666666666,0.0,0.0,0.0,4.0,7.333333333333333,0.3333333333333333,0.0,0.25,0.08333333333333333,0.08333333333333333,0.0,0.016842302613427465,0.09114601196581233,0.0,0.0,0.0,0.08333333333333333,1.25,5.400000000000001,12.0
