preseason_rank,player_name,season,past_season,player_age,team,team_qb,team_qb_season,team_qb_age,teammate,teammate_season,teammate_age,player_display_name,fantasy_points_ppr_pg,Previous_player_display_name,Previous_season,Previous_carries_pg,Previous_rushing_yards_pg,Previous_rushing_tds_pg,Previous_rushing_fumbles_pg,Previous_rushing_fumbles_lost_pg,Previous_rushing_first_downs_pg,Previous_rushing_2pt_conversions_pg,Previous_rushing_10_pg,Previous_rushing_12_pg,Previous_rushing_20_pg,Previous_rushing_40_pg,Previous_rushing_epa_pg,Previous_receptions_pg,Previous_targets_pg,Previous_receiving_yards_pg,Previous_receiving_tds_pg,Previous_receiving_fumbles_pg,Previous_receiving_fumbles_lost_pg,Previous_receiving_air_yards_pg,Previous_receiving_yards_after_catch_pg,Previous_receiving_first_downs_pg,Previous_receiving_2pt_conversions_pg,Previous_receiving_10_pg,Previous_receiving_16_pg,Previous_receiving_20_pg,Previous_receiving_40_pg,Previous_air_yards_share_pg,Previous_wopr_pg,Previous_special_teams_tds_pg,Previous_punt_returns_pg,Previous_punt_return_yards_pg,Previous_kickoff_returns_pg,Previous_kickoff_return_yards_pg,Previous_fantasy_points_ppr_pg,Previous_games_played,QB_player_display_name,QB_season,QB_completions_pg,QB_attempts_pg,QB_passing_yards_pg,QB_passing_tds_pg,QB_passing_interceptions_pg,QB_sacks_suffered_pg,QB_sack_yards_lost_pg,QB_sack_fumbles_pg,QB_sack_fumbles_lost_pg,QB_passing_air_yards_pg,QB_passing_yards_after_catch_pg,QB_passing_first_downs_pg,QB_passing_2pt_conversions_pg,QB_passing_10_pg,QB_passing_16_pg,QB_passing_20_pg,QB_passing_40_pg,QB_passing_epa_pg,QB_passing_cpoe_pg,QB_fantasy_points_ppr_pg,QB_games_played,Teammate_player_display_name,Teammate_season,Teammate_carries_pg,Teammate_rushing_yards_pg,Teammate_rushing_tds_pg,Teammate_rushing_fumbles_pg,Teammate_rushing_fumbles_lost_pg,Teammate_rushing_first_downs_pg,Teammate_rushing_2pt_conversions_pg,Teammate_rushing_10_pg,Teammate_rushing_12_pg,Teammate_rushing_20_pg,Teammate_rushing_40_pg,Teammate_rushing_epa_pg,Teammate_receptions_pg,Teammate_targets_pg,Teammate_receiving_yards_pg,Teammate_receiving_tds_pg,Teammate_receiving_fumbles_pg,Teammate_receiving_fumbles_lost_pg,Teammate_receiving_air_yards_pg,Teammate_receiving_yards_after_catch_pg,Teammate_receiving_first_downs_pg,Teammate_receiving_2pt_conversions_pg,Teammate_receiving_10_pg,Teammate_receiving_16_pg,Teammate_receiving_20_pg,Teammate_receiving_40_pg,Teammate_air_yards_share_pg,Teammate_wopr_pg,Teammate_special_teams_tds_pg,Teammate_punt_returns_pg,Teammate_punt_return_yards_pg,Teammate_kickoff_returns_pg,Teammate_kickoff_return_yards_pg,Teammate_fantasy_points_ppr_pg,Teammate_games_played
24,Brandin Cooks,2022,2021,28,HOU,Davis Mills,2021,23,Nico Collins,2021,23,Brandin Cooks,11.2,Brandin Cooks,2021.0,0.125,1.3125,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.4150792856235057,5.625,8.375,64.8125,0.375,0.0,0.0,88.9375,21.5,2.8125,0.0,2.5625,1.125,0.75,0.3125,0.3799686414504692,0.6741290320160331,0.0,0.0,0.0,0.0,0.0,14.4875,16.0,Davis Mills,2021,20.23076923076923,30.307692307692307,204.92307692307693,1.2307692307692308,0.7692307692307693,2.3846153846153846,-15.846153846153848,0.3076923076923077,0.0769230769230769,220.69230769230768,94.76923076923076,9.076923076923077,0.0769230769230769,7.846153846153846,3.3846153846153846,2.3846153846153846,0.3846153846153846,-3.4370238506352355,-2.0222054324972865,12.073846153846151,13,Nico Collins,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.357142857142857,4.285714285714286,31.857142857142858,0.0714285714285714,0.0,0.0,45.5,9.357142857142858,1.5714285714285714,0.0,1.2857142857142858,0.7142857142857143,0.5714285714285714,0.0,0.1926750190683434,0.3290882379463791,0.0,0.0,0.0,0.0,0.0,5.971428571428572,14
25,Jerry Jeudy,2022,2021,24,DEN,Russell Wilson,2021,33,Courtland Sutton,2021,26,Jerry Jeudy,13.613333333333337,Jerry Jeudy,2021.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4274135485757142,3.8,5.6,46.7,0.0,0.1,0.0,59.5,17.8,2.2,0.0,1.9,1.1,0.7,0.1,0.2425313571531791,0.4713157770241982,0.0,0.0,0.0,0.0,0.0,8.5,10.0,Russell Wilson,2021,18.5,28.571428571428573,222.3571428571429,1.7857142857142858,0.4285714285714285,2.357142857142857,-19.0,0.2857142857142857,0.0714285714285714,282.5,98.78571428571428,9.642857142857142,0.0714285714285714,8.071428571428571,4.428571428571429,3.2142857142857144,0.7142857142857143,1.186573669519205,3.610457123738518,17.344285714285714,14,Courtland Sutton,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.411764705882353,5.764705882352941,45.64705882352941,0.1176470588235294,0.0,0.0,88.76470588235294,7.9411764705882355,2.0588235294117645,0.0588235294117647,1.8823529411764703,0.7647058823529411,0.5294117647058824,0.1176470588235294,0.2971238068878975,0.4806589043983865,0.0,0.0,0.0,0.0,0.0,8.83764705882353,17
26,Gabe Davis,2022,2021,23,BUF,Josh Allen,2021,26,Stefon Diggs,2021,28,Gabe Davis,11.44,Gabe Davis,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,4.2,36.6,0.4,0.0,0.0,56.4,8.8,1.9333333333333331,0.0,1.6666666666666667,1.0,0.8666666666666667,0.0666666666666666,0.1727703605217479,0.2898785060103232,0.0,0.0,0.0,0.0,0.0,8.393333333333334,15.0,Josh Allen,2021,24.058823529411764,38.0,259.2352941176471,2.117647058823529,0.8823529411764706,1.5294117647058822,-9.647058823529411,0.1764705882352941,0.0588235294117647,311.47058823529414,102.0,13.764705882352942,0.0588235294117647,10.647058823529411,4.705882352941177,3.0,0.4705882352941176,4.7054622231518906,1.968778034941048,23.681176470588237,17,Stefon Diggs,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0588235294117645,9.647058823529411,72.05882352941177,0.5882352941176471,0.0588235294117647,0.0,107.47058823529412,19.176470588235293,3.882352941176471,0.0,2.9411764705882355,1.0588235294117647,0.7058823529411765,0.2352941176470588,0.348005052489597,0.6496750367638803,0.0,0.0,0.0,0.0,0.0,16.794117647058822,17
27,Adam Thielen,2022,2021,32,MIN,Kirk Cousins,2021,34,Justin Jefferson,2021,23,Adam Thielen,10.588235294117649,Adam Thielen,2021.0,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1940601826645434,5.153846153846154,7.3076923076923075,55.84615384615385,0.7692307692307693,0.0769230769230769,0.0,69.46153846153847,18.384615384615383,2.8461538461538463,0.0,2.1538461538461537,1.5384615384615383,1.0769230769230769,0.0,0.2500351257345304,0.4803707103997163,0.0,0.0,0.0,0.0,0.0,15.36923076923077,13.0,Kirk Cousins,2021,23.25,35.0625,263.8125,2.0625,0.4375,1.75,-12.3125,0.625,0.125,285.8125,113.3125,12.0,0.0,10.0,6.0625,3.75,0.625,4.299535485925962,0.7851476949997176,18.77125,16,Justin Jefferson,2021,0.3529411764705882,0.8235294117647058,0.0,0.0,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0,0.0,-0.374132231605472,6.352941176470588,9.823529411764708,95.05882352941175,0.5882352941176471,0.0588235294117647,0.0588235294117647,121.3529411764706,28.823529411764707,4.411764705882353,0.0,3.941176470588236,2.3529411764705883,1.588235294117647,0.2941176470588235,0.4295993123881786,0.7418860750659579,0.0,0.0,0.0,0.0,0.0,19.435294117647057,17
28,Darnell Mooney,2022,2021,23,CHI,Justin Fields,2021,23,Equanimeous St. Brown,2021,24,Darnell Mooney,9.227272727272728,Darnell Mooney,2021.0,0.3529411764705882,1.8823529411764703,0.0588235294117647,0.0,0.0,0.1176470588235294,0.0,0.1176470588235294,0.0588235294117647,0.0,0.0,0.1928716298891231,4.764705882352941,8.235294117647058,62.05882352941177,0.2352941176470588,0.0,0.0,91.52941176470588,22.41176470588235,2.8823529411764706,0.0,2.4705882352941178,1.588235294117647,0.8235294117647058,0.1764705882352941,0.3434196148857212,0.6490800672457321,0.0,0.0,0.0,0.0588235294117647,0.5882352941176471,12.923529411764706,17.0,Justin Fields,2021,13.25,22.5,155.83333333333334,0.5833333333333334,0.8333333333333334,3.0,-22.0,0.6666666666666666,0.3333333333333333,220.41666666666663,56.91666666666666,6.916666666666667,0.0,6.75,3.25,2.333333333333333,0.3333333333333333,-5.410731009570445,-1.5904246386364882,10.566666666666668,12,Equanimeous St. Brown,2021,0.25,1.1666666666666667,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,-0.159344628045801,0.75,1.4166666666666667,8.166666666666666,0.0,0.0,0.0,14.583333333333334,4.833333333333333,0.5,0.0,0.3333333333333333,0.25,0.0833333333333333,0.0,0.0571592285585114,0.1001591326149114,0.0,0.0,0.0,0.0833333333333333,1.4166666666666667,1.6833333333333336,12
29,Marquise Brown,2022,2021,25,ARI,Kyler Murray,2021,25,DeAndre Hopkins,2021,30,Marquise Brown,13.0,Marquise Brown,2021.0,0.0625,0.3125,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.9444636923726648,5.6875,9.125,63.0,0.375,0.125,0.0,101.375,24.25,2.5625,0.0,2.6875,1.25,0.9375,0.1875,0.307596288060141,0.6097934626853524,0.0,0.0,0.0,0.0,0.0,14.26875,16.0,Kyler Murray,2021,23.785714285714285,34.357142857142854,270.5,1.7142857142857142,0.7142857142857143,2.2142857142857144,-20.428571428571427,0.0714285714285714,0.0,273.07142857142856,127.78571428571428,12.285714285714286,0.0,10.428571428571429,5.071428571428571,3.5,0.6428571428571429,4.602896646382675,4.659470570119564,21.462857142857143,14,DeAndre Hopkins,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.4,57.2,0.8,0.0,0.0,78.8,14.0,3.2,0.0,2.7,1.0,0.7,0.1,0.3177996889774783,0.5276148064741111,0.0,0.0,0.0,0.0,0.0,14.720000000000002,10
30,Hunter Renfrow,2022,2021,26,LV,Derek Carr,2021,31,Davante Adams,2021,29,Hunter Renfrow,7.9,Hunter Renfrow,2021.0,0.1764705882352941,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5341920733529454,6.0588235294117645,7.529411764705882,61.05882352941177,0.5294117647058824,0.0588235294117647,0.0588235294117647,48.70588235294117,26.58823529411765,3.0,0.0,2.411764705882353,1.0588235294117647,0.5882352941176471,0.0588235294117647,0.1664464921189052,0.4322488709724452,0.0,1.8235294117647056,17.823529411764707,0.0,0.0,15.241176470588236,17.0,Derek Carr,2021,25.176470588235293,36.8235294117647,282.5882352941176,1.3529411764705883,0.8235294117647058,2.3529411764705883,-14.176470588235292,0.5294117647058824,0.2941176470588235,299.05882352941177,134.2941176470588,12.764705882352942,0.0,11.0,6.117647058823529,3.941176470588236,0.5882352941176471,2.2035599306347518,2.6482231165293637,15.11529411764706,17,Davante Adams,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6875,10.5625,97.0625,0.6875,0.0,0.0,100.875,37.5625,5.25,0.0,4.125,2.125,1.1875,0.25,0.3647000659049096,0.7304921884823118,0.0,0.0,0.0,0.0,0.0,21.51875,16
31,Amon-Ra St. Brown,2022,2021,23,DET,Jared Goff,2021,27,DJ Chark,2021,26,Amon-Ra St. Brown,16.725,Amon-Ra St. Brown,2021.0,0.4375,3.8125,0.0625,0.0,0.0,0.125,0.0,0.1875,0.1875,0.0625,0.0,1.0183385104623082,5.625,7.4375,57.0,0.3125,0.0,0.0,51.9375,26.5,3.0,0.125,2.0,1.125,0.6875,0.0,0.2196852768554675,0.4964357022562592,0.0,0.0,0.0,0.0,0.0,14.20625,16.0,Jared Goff,2021,23.714285714285715,35.285714285714285,231.78571428571428,1.3571428571428572,0.5714285714285714,2.5,-20.0,0.4285714285714285,0.2857142857142857,224.8571428571429,125.28571428571428,11.571428571428571,0.2857142857142857,8.642857142857142,4.285714285714286,2.7857142857142856,0.2142857142857142,-1.8236488245966676,0.9835992000550344,13.892857142857142,14,DJ Chark,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,7.333333333333333,51.333333333333336,0.6666666666666666,0.0,0.0,119.66666666666669,8.0,2.333333333333333,0.0,2.333333333333333,1.6666666666666667,1.0,0.3333333333333333,0.3305819740051766,0.5057634424096843,0.0,0.0,0.0,0.0,0.0,11.466666666666669,3
32,JuJu Smith-Schuster,2022,2021,25,KC,Patrick Mahomes,2021,26,Marquez Valdes-Scantling,2021,27,JuJu Smith-Schuster,11.58125,JuJu Smith-Schuster,2021.0,0.6,1.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3520340213144663,3.0,5.6,25.8,0.0,0.0,0.0,36.6,13.6,1.2,0.0,1.0,0.6,0.2,0.0,0.1421775355835018,0.3212523916193265,0.0,0.0,0.0,0.0,0.0,6.959999999999999,5.0,Patrick Mahomes,2021,25.647058823529413,38.70588235294117,284.6470588235294,2.176470588235294,0.7647058823529411,1.6470588235294117,-8.588235294117647,0.2941176470588235,0.1176470588235294,284.05882352941177,158.76470588235293,15.294117647058824,0.0588235294117647,11.411764705882351,5.0,3.411764705882353,0.6470588235294118,8.163967595659527,3.3418868783261098,21.274117647058823,17,Marquez Valdes-Scantling,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363636363636364,5.0,39.09090909090909,0.2727272727272727,0.0,0.0,89.54545454545455,13.272727272727272,1.6363636363636365,0.0,1.0909090909090908,0.8181818181818182,0.7272727272727273,0.2727272727272727,0.300950001470435,0.4336246192051983,0.0,0.0,0.0,0.0,0.0,7.909090909090909,11
33,Rashod Bateman,2022,2021,23,BAL,Lamar Jackson,2021,25,Devin Duvernay,2021,24,Rashod Bateman,8.916666666666666,Rashod Bateman,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,5.666666666666667,42.91666666666666,0.0833333333333333,0.0,0.0,50.5,13.583333333333334,2.4166666666666665,0.0,1.5833333333333333,0.75,0.6666666666666666,0.0,0.1772076680112576,0.3657636244070875,0.0,0.0,0.0,0.0,0.0,8.625,12.0,Lamar Jackson,2021,20.5,31.83333333333333,240.16666666666663,1.3333333333333333,1.0833333333333333,3.1666666666666665,-15.833333333333334,0.1666666666666666,0.0833333333333333,294.5,95.83333333333331,11.25,0.1666666666666666,9.333333333333334,5.0,3.4166666666666665,0.4166666666666667,1.5363917395040538,2.6763601102512795,19.99833333333333,12,Devin Duvernay,2021,0.4375,3.125,0.0,0.0,0.0,0.1875,0.0,0.1875,0.125,0.0,0.0,0.3515947592677548,2.0625,2.9375,17.0,0.125,0.0,0.0,17.75,8.8125,0.875,0.0,0.625,0.3125,0.0625,0.0,0.0585987706619633,0.166830737078008,0.0,1.625,22.5,1.75,42.25,4.825,16
34,Amari Cooper,2022,2021,28,CLE,Jacoby Brissett,2021,29,Donovan Peoples-Jones,2021,23,Amari Cooper,14.470588235294118,Amari Cooper,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.533333333333333,6.933333333333334,57.66666666666666,0.5333333333333333,0.0666666666666666,0.0,76.8,15.266666666666667,3.0,0.0,2.4,1.3333333333333333,1.0,0.0666666666666666,0.2516279422415229,0.4525571281410909,0.0,0.0,0.0,0.0,0.0,13.5,15.0,Jacoby Brissett,2021,14.1,22.5,128.3,0.5,0.4,1.9,-13.2,0.4,0.3,170.3,50.8,6.9,0.1,4.9,2.3,1.5,0.2,-2.8572526639514484,5.320673146621563,7.232000000000001,10,Donovan Peoples-Jones,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6153846153846154,4.461538461538462,45.92307692307692,0.2307692307692307,0.0769230769230769,0.0769230769230769,69.53846153846153,11.23076923076923,2.0,0.0,1.7692307692307692,1.0769230769230769,0.9230769230769232,0.2307692307692307,0.2797419480438514,0.4221974138562788,0.0,0.9230769230769232,7.3076923076923075,0.0,0.0,8.438461538461539,13
35,DeVonta Smith,2022,2021,23,PHI,Jalen Hurts,2021,24,A.J. Brown,2021,25,DeVonta Smith,15.094117647058823,DeVonta Smith,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.764705882352941,6.117647058823529,53.88235294117647,0.2941176470588235,0.0588235294117647,0.0588235294117647,86.82352941176471,12.235294117647058,2.5294117647058822,0.0588235294117647,2.294117647058824,1.411764705882353,0.9411764705882352,0.0588235294117647,0.3581793725937901,0.5916958607412203,0.0,0.0,0.0,0.0,0.0,10.91764705882353,17.0,Jalen Hurts,2021,17.666666666666668,28.8,209.6,1.0666666666666669,0.6,1.7333333333333334,-10.0,0.3333333333333333,0.0666666666666666,258.8,97.53333333333332,9.533333333333331,0.2,8.666666666666666,5.133333333333334,2.933333333333333,0.3333333333333333,1.263157315543391,0.1841704927486766,20.81066666666667,15,A.J. Brown,2021,0.1538461538461538,0.7692307692307693,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.2760209199623205,4.846153846153846,8.076923076923077,66.84615384615384,0.3846153846153846,0.0,0.0,93.6923076923077,18.07692307692308,3.4615384615384617,0.0,3.4615384615384617,1.3846153846153846,0.7692307692307693,0.2307692307692307,0.4266118571803487,0.7138997138185855,0.0,0.0,0.0,0.0,0.0,13.915384615384616,13
36,Elijah Moore,2022,2021,22,NYJ,Zach Wilson,2021,22,Corey Davis,2021,26,Elijah Moore,6.292857142857143,Elijah Moore,2021.0,0.4545454545454545,4.909090909090909,0.0909090909090909,0.0,0.0,0.2727272727272727,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,1.0975719471636691,3.909090909090909,7.0,48.90909090909091,0.4545454545454545,0.0,0.0,81.72727272727273,18.818181818181817,2.1818181818181817,0.0,2.090909090909091,1.181818181818182,0.8181818181818182,0.0909090909090909,0.2973021025571765,0.5010732233931168,0.0,0.0,0.0,0.0,0.0,12.563636363636364,11.0,Zach Wilson,2021,16.384615384615383,29.46153846153846,179.53846153846155,0.6923076923076923,0.8461538461538461,3.3846153846153846,-28.46153846153846,0.3076923076923077,0.0769230769230769,221.92307692307693,84.53846153846153,8.615384615384615,0.0769230769230769,7.615384615384615,3.3846153846153846,2.4615384615384617,0.3846153846153846,-7.351783565928153,-9.820057303152492,11.681538461538462,13,Corey Davis,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7777777777777777,6.555555555555555,54.66666666666666,0.4444444444444444,0.2222222222222222,0.1111111111111111,85.0,14.333333333333334,2.555555555555556,0.0,2.4444444444444446,1.2222222222222223,1.0,0.1111111111111111,0.2812403205730175,0.4739561266236829,0.0,0.0,0.0,0.0,0.0,11.68888888888889,9
37,Allen Lazard,2022,2021,26,GB,Aaron Rodgers,2021,38,Randall Cobb,2021,32,Allen Lazard,11.653333333333334,Allen Lazard,2021.0,0.2142857142857142,2.2857142857142856,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.918990946743482,2.857142857142857,4.285714285714286,36.642857142857146,0.5714285714285714,0.0,0.0,46.21428571428572,12.428571428571429,2.0,0.0,1.5,0.8571428571428571,0.5714285714285714,0.0714285714285714,0.185385024421478,0.3208233708212758,0.0,0.0,0.0,0.0,0.0,10.178571428571429,14.0,Aaron Rodgers,2021,22.875,33.1875,257.1875,2.3125,0.25,1.875,-11.75,0.0625,0.0,255.25,136.0625,13.3125,0.0,10.1875,5.0625,3.4375,0.625,8.051191372362542,6.11747686281066,20.83125,16,Randall Cobb,2021,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.461276305723004,2.5454545454545454,3.5454545454545454,34.09090909090909,0.4545454545454545,0.0,0.0,27.90909090909091,12.545454545454543,1.9090909090909087,0.0,1.181818181818182,0.5454545454545454,0.5454545454545454,0.0909090909090909,0.0949861660158866,0.2219458805349573,0.0,0.0909090909090909,0.0,0.0,0.0,8.69090909090909,11
38,DeAndre Hopkins,2022,2021,30,ARI,Kyler Murray,2021,25,Marquise Brown,2021,25,DeAndre Hopkins,16.855555555555554,DeAndre Hopkins,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.4,57.2,0.8,0.0,0.0,78.8,14.0,3.2,0.0,2.7,1.0,0.7,0.1,0.3177996889774783,0.5276148064741111,0.0,0.0,0.0,0.0,0.0,14.720000000000002,10.0,Kyler Murray,2021,23.785714285714285,34.357142857142854,270.5,1.7142857142857142,0.7142857142857143,2.2142857142857144,-20.428571428571427,0.0714285714285714,0.0,273.07142857142856,127.78571428571428,12.285714285714286,0.0,10.428571428571429,5.071428571428571,3.5,0.6428571428571429,4.602896646382675,4.659470570119564,21.462857142857143,14,Marquise Brown,2021,0.0625,0.3125,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.9444636923726648,5.6875,9.125,63.0,0.375,0.125,0.0,101.375,24.25,2.5625,0.0,2.6875,1.25,0.9375,0.1875,0.307596288060141,0.6097934626853524,0.0,0.0,0.0,0.0,0.0,14.26875,16
39,Brandon Aiyuk,2022,2021,24,SF,Jimmy Garoppolo,2021,30,Deebo Samuel,2021,26,Brandon Aiyuk,13.4,Brandon Aiyuk,2021.0,0.2941176470588235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2529475931543857,3.294117647058824,4.941176470588236,48.588235294117645,0.2941176470588235,0.0588235294117647,0.0588235294117647,47.8235294117647,20.529411764705884,2.176470588235294,0.0588235294117647,2.0588235294117645,1.4705882352941178,0.9411764705882352,0.0588235294117647,0.1997893038824508,0.3968944523898039,0.0,1.7058823529411764,12.235294117647058,0.0,0.0,10.01764705882353,17.0,Jimmy Garoppolo,2021,20.066666666666663,29.4,254.0,1.3333333333333333,0.8,1.9333333333333331,-13.4,0.2666666666666666,0.1333333333333333,220.4,131.06666666666666,11.466666666666669,0.0666666666666666,10.133333333333333,5.666666666666667,3.6,0.5333333333333333,6.212057369514112,3.005855232487232,15.166666666666666,15,Deebo Samuel,2021,3.6875,22.8125,0.5,0.0,0.0,1.3125,0.0,0.8125,0.6875,0.3125,0.0625,1.7374514507561496,4.8125,7.5625,87.8125,0.375,0.25,0.125,64.3125,48.75,3.1875,0.0,3.25,2.0625,1.4375,0.5625,0.2879356979767328,0.5946351688858971,0.0,0.0,0.0,0.1875,4.6875,21.185,16
40,Christian Kirk,2022,2021,25,JAX,Trevor Lawrence,2021,22,Marvin Jones,2021,32,Christian Kirk,14.229411764705883,Christian Kirk,2021.0,0.0588235294117647,0.6470588235294118,0.0,0.0,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0,0.0,0.6512457074131817,4.529411764705882,6.0588235294117645,57.76470588235294,0.2941176470588235,0.0,0.0,70.6470588235294,13.588235294117649,2.588235294117647,0.0,1.9411764705882355,1.2941176470588236,0.9411764705882352,0.2352941176470588,0.2714583646696035,0.4656442369402249,0.0,0.0588235294117647,-0.2941176470588235,0.0,0.0,12.212941176470588,17.0,Trevor Lawrence,2021,21.11764705882353,35.411764705882355,214.1764705882353,0.7058823529411765,1.0,1.8823529411764703,-14.0,0.3529411764705882,0.2941176470588235,278.7058823529412,96.11764705882354,10.411764705882351,0.1176470588235294,8.470588235294118,3.882352941176471,2.5294117647058822,0.2941176470588235,-3.573403505764437,-4.281166818345793,11.708235294117646,17,Marvin Jones,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.294117647058823,7.0588235294117645,48.94117647058823,0.2352941176470588,0.0,0.0,84.58823529411765,7.0588235294117645,2.4705882352941178,0.0,2.117647058823529,1.0,0.7647058823529411,0.0,0.3003987764243954,0.5210745313441146,0.0,0.0,0.0,0.0,0.0,10.6,17
41,Robert Woods,2022,2021,30,TEN,Ryan Tannehill,2021,34,Nick Westbrook-Ikhine,2021,25,Robert Woods,6.923529411764706,Robert Woods,2021.0,0.8888888888888888,5.111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.3879382414626889,5.0,7.666666666666667,61.77777777777778,0.4444444444444444,0.0,0.0,62.55555555555556,22.0,3.7777777777777777,0.1111111111111111,2.7777777777777777,1.8888888888888888,0.8888888888888888,0.0,0.2112306864058468,0.4743460057457846,0.0,0.0,0.0,0.0,0.0,15.244444444444444,9.0,Ryan Tannehill,2021,21.0,31.235294117647054,219.64705882352945,1.2352941176470589,0.8235294117647058,2.764705882352941,-19.235294117647054,0.3529411764705882,0.1764705882352941,232.58823529411765,104.58823529411764,11.294117647058824,0.0588235294117647,9.941176470588236,3.4705882352941178,2.0588235294117645,0.4117647058823529,1.509624320393785,2.3674002870072,15.785882352941178,17,Nick Westbrook-Ikhine,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533333333333333,3.8,31.73333333333333,0.2666666666666666,0.0666666666666666,0.0666666666666666,40.4,9.6,1.5333333333333334,0.0,1.3333333333333333,0.5333333333333333,0.3333333333333333,0.0666666666666666,0.1749267182582441,0.3040731786394904,0.0,0.0,0.0,0.0,0.0,7.173333333333334,15
42,Kadarius Toney,2022,2021,23,NYG,Daniel Jones,2021,25,Darius Slayton,2021,25,Kadarius Toney,6.5888888888888895,Kadarius Toney,2021.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1075803679220069,4.333333333333333,6.333333333333333,46.66666666666666,0.0,0.0,0.0,40.77777777777778,25.33333333333333,2.333333333333333,0.0,1.5555555555555556,1.1111111111111112,0.5555555555555556,0.0,0.1359355484217194,0.3544929537515662,0.0,0.1111111111111111,0.0,0.0,0.0,9.151111111111112,9.0,Daniel Jones,2021,21.09090909090909,32.81818181818182,220.72727272727272,0.9090909090909092,0.6363636363636364,2.0,-14.545454545454543,0.4545454545454545,0.1818181818181818,240.0,99.8181818181818,10.545454545454543,0.0909090909090909,9.181818181818182,4.727272727272728,2.1818181818181817,0.4545454545454545,-1.0362619319433983,-0.9223935266063518,15.22909090909091,11,Darius Slayton,2021,0.0769230769230769,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7453839217778295,2.0,4.461538461538462,26.07692307692308,0.1538461538461538,0.0769230769230769,0.0769230769230769,59.46153846153846,5.0,1.0769230769230769,0.0,1.0,0.5384615384615384,0.3076923076923077,0.0769230769230769,0.2243380351337196,0.3536814736923354,0.0,0.0,0.0,0.0,0.0,5.276923076923078,13
